1,2,3,4,5
71.61,764,0.0,88.41,788.0
71.62,769,0.1,88.36,760.0
71.6,760,15.1,88.45,812.0
71.62,769,0.0,88.42,795.0
71.67,795,0.0,88.43,800.0
71.68,800,0.0,88.4,783.0
71.62,769,0.0,88.52,855.0
71.68,800,0.0,88.49,837.0
71.71,818,0.0,88.37,767.0
71.64,780,0.0,88.36,760.0
71.63,765,0.0,88.44,805.0
71.65,775,0.0,88.32,740.0
71.67,800,0.0,88.5,835.0
71.69,810,0.1,88.34,740.0
71.7,775,1.0,88.42,785.0
71.72,790,24.6,88.53,853.0
71.79,825,3.8,88.47,815.0
71.83,845,0.0,88.53,853.0
71.82,840,1.1,88.56,871.0
71.81,835,0.0,88.48,822.0
71.79,825,2.3,88.55,865.0
71.79,775,0.0,88.44,775.0
71.75,745,0.0,88.5,810.0
71.76,750,0.0,88.62,885.0
71.86,815,0.0,88.71,968.0
71.94,830,0.0,88.74,990.0
72.0,860,0.0,88.8,1030.0
72.03,875,0.0,88.8,1030.0
71.99,855,0.0,88.83,1060.0
72.01,865,0.0,88.85,1070.0
72.01,865,0.0,88.81,1040.0
71.99,855,0.1,88.77,1010.0
71.97,845,2.4,88.87,1080.0
72.02,870,0.0,88.73,983.0
72.01,865,0.1,88.89,1090.0
72.07,895,0.0,88.86,1070.0
72.07,895,0.1,88.8,1030.0
72.06,890,0.0,88.86,1070.0
72.08,900,0.0,88.81,1040.0
72.1,910,0.0,88.68,950.0
72.0,860,0.0,88.61,902.0
71.92,820,7.1,88.59,868.0
71.87,785,0.0,88.6,874.0
71.92,820,0.0,88.55,840.0
71.86,780,0.0,88.37,735.0
71.84,765,0.1,88.32,702.0
71.83,760,25.2,88.13,620.0
71.84,765,0.1,88.41,745.0
71.79,740,0.0,88.1,575.0
71.68,660,0.0,88.24,658.0
71.67,655,0.1,88.05,581.0
71.57,610,0.0,87.94,510.0
71.44,510,0.0,87.93,506.0
71.41,495,0.0,87.91,498.0
71.38,475,0.0,87.82,458.0
71.38,475,13.8,87.91,508.0
71.38,475,0.0,87.79,465.0
71.36,465,2.4,87.82,474.0
71.32,445,0.0,87.88,498.0
71.33,450,0.0,87.88,498.0
71.35,460,0.0,87.9,505.0
71.35,460,0.0,87.87,494.0
71.3,435,0.0,87.83,477.0
71.35,460,0.0,88.04,557.0
71.37,470,0.0,87.89,500.0
71.34,455,0.0,87.9,505.0
71.34,455,8.4,87.95,521.0
71.31,440,0.0,87.89,500.0
71.31,440,0.0,87.9,503.0
71.31,440,0.1,88.23,648.0
71.51,550,50.3,87.97,528.0
71.5,545,0.3,88.53,870.0
71.67,655,1.6,88.26,706.0
71.77,800,20.3,88.66,940.0
71.85,820,0.0,88.82,1090.0
72.03,925,0.0,88.15,607.0
71.69,730,0.0,88.0,540.0
71.42,575,0.0,87.83,478.0
71.35,460,31.4,87.93,495.0
71.31,440,0.6,87.95,505.0
71.31,440,0.0,87.91,486.0
71.32,445,0.0,87.92,490.0
71.27,420,0.0,87.88,474.0
71.26,415,9.3,87.9,482.0
71.26,415,0.0,87.96,509.0
71.27,455,0.0,87.87,470.0
71.29,465,0.0,87.91,486.0
71.27,455,0.0,87.89,478.0
71.26,450,0.0,87.49,340.0
71.07,380,21.4,87.77,430.0
71.1,358,1.9,87.72,410.0
71.07,345,0.0,87.69,400.0
71.06,340,0.0,87.64,380.0
71.03,330,0.0,87.66,387.0
71.03,330,0.0,87.56,351.0
71.0,315,0.0,87.88,474.0
71.08,350,0.1,87.69,400.0
71.09,355,0.1,87.57,354.0
71.03,330,0.0,87.52,345.0
70.94,295,0.1,87.47,329.0
70.92,298,10.7,87.48,333.0
70.95,308,30.4,87.68,390.0
70.95,308,0.0,87.64,375.0
71.04,340,0.0,87.6,357.0
71.05,344,3.9,87.68,393.0
70.95,308,1.5,87.46,310.0
70.92,300,2.1,87.46,310.0
70.86,280,1.9,87.47,327.0
70.86,280,6.6,87.43,314.0
70.83,273,0.0,87.44,317.0
70.8,265,0.0,87.4,304.0
70.81,268,3.0,87.43,314.0
70.82,270,15.3,87.48,330.0
70.81,268,0.0,87.44,317.0
70.82,270,0.0,87.54,349.0
70.81,268,0.0,87.45,320.0
70.84,275,0.0,87.54,349.0
70.82,270,0.0,87.53,345.0
70.85,278,0.0,87.51,339.0
70.86,280,0.0,87.49,333.0
70.83,272,0.0,87.48,330.0
70.83,272,0.0,87.47,327.0
70.82,270,0.0,87.43,314.0
70.79,263,0.0,87.41,307.0
70.74,253,0.0,87.39,301.0
70.73,250,0.0,87.38,304.0
70.73,243,0.0,87.4,309.0
70.74,245,5.4,87.39,306.0
70.75,248,5.7,87.44,320.0
70.76,257,1.8,87.51,339.0
70.79,264,0.1,87.55,353.0
70.86,281,0.0,87.57,360.0
70.86,282,10.4,87.58,363.0
70.92,298,12.1,87.45,322.0
70.87,284,0.1,87.5,336.0
70.77,260,10.8,87.58,363.0
70.9,293,10.9,87.62,377.0
70.97,315,0.0,87.75,425.0
71.03,390,0.0,87.77,432.0
71.1,415,0.0,87.99,523.0
71.19,475,1.9,88.12,585.0
71.43,628,0.4,87.97,512.0
71.38,500,4.5,87.9,485.0
71.26,440,4.8,88.02,535.0
71.35,485,4.0,87.95,505.0
71.45,530,0.0,87.68,395.0
71.35,479,0.0,87.83,455.0
71.28,445,0.0,88.18,615.0
71.52,570,1.0,88.11,582.0
71.62,590,3.0,87.92,495.0
71.52,542,1.7,87.87,472.0
71.34,465,0.0,87.95,505.0
71.39,488,0.0,87.95,505.0
71.41,495,0.0,87.93,497.0
71.39,488,0.0,87.87,473.0
71.34,465,0.0,87.85,463.0
71.33,440,0.0,88.06,553.0
71.41,475,0.0,88.23,626.0
71.63,585,0.0,88.31,663.0
71.75,630,0.0,88.28,650.0
71.79,650,0.0,88.35,680.0
71.73,620,0.0,87.91,489.0
71.6,560,0.0,88.01,530.0
71.5,535,0.1,88.16,596.0
71.58,568,0.1,88.17,602.0
71.65,600,0.0,88.3,659.0
71.64,595,0.0,88.4,703.0
71.77,660,0.0,88.35,680.0
71.78,675,0.0,88.34,696.0
71.69,630,0.0,88.17,610.0
71.6,580,0.0,88.17,610.0
71.53,547,0.0,88.02,540.0
71.47,522,0.0,88.06,558.0
71.44,508,0.7,88.18,618.0
71.49,530,0.0,88.11,582.0
71.5,534,0.0,88.25,650.0
71.52,544,0.0,88.13,592.0
71.49,530,0.0,88.08,567.0
71.41,498,0.0,88.08,567.0
71.35,472,0.0,88.07,563.0
71.33,463,0.0,88.09,572.0
71.36,475,0.0,88.07,562.0
71.35,472,0.1,88.16,607.0
71.36,519,0.0,88.27,659.0
71.46,558,0.0,88.27,659.0
71.49,570,0.0,88.36,700.0
71.53,650,0.0,88.67,825.0
71.68,740,0.0,88.58,796.0
71.64,745,0.0,88.62,815.0
71.6,723,0.0,88.56,787.0
71.6,723,0.0,88.65,820.0
71.64,747,0.0,88.61,810.0
71.63,741,0.0,88.74,869.0
71.76,833,0.0,88.67,839.0
71.75,826,0.0,88.67,847.0
71.71,805,0.0,88.56,792.0
71.68,786,0.0,88.86,940.0
71.86,892,0.0,88.94,995.0
71.92,928,0.0,88.9,970.0
71.92,965,0.0,88.86,956.0
71.86,930,0.0,88.72,897.0
71.78,885,0.0,88.54,815.0
71.66,815,0.0,88.47,800.0
71.58,770,0.0,88.24,710.0
71.45,700,0.0,88.13,658.0
71.37,655,0.0,88.15,660.0
71.38,660,0.0,88.15,647.0
71.43,685,1.2,88.16,652.0
71.43,685,0.0,88.19,666.0
71.45,695,0.0,88.16,648.0
71.43,620,0.0,88.14,638.0
71.41,608,0.0,88.27,700.0
71.47,645,0.0,88.18,657.0
71.43,620,0.0,88.15,624.0
71.4,600,0.0,88.07,580.0
71.32,555,0.0,88.03,565.0
71.26,520,0.0,87.9,505.0
71.14,407,0.0,87.71,410.0
71.09,385,0.0,87.77,432.0
71.09,385,0.0,87.77,432.0
71.12,398,0.0,87.73,416.0
71.08,380,0.0,87.78,436.0
71.14,406,0.0,87.73,416.0
71.11,393,0.0,87.76,428.0
71.11,393,0.0,87.75,425.0
